,user_id,key_time,key_code,direction,is_user
4576,91147071-c19d-485f-993e-d1cd2dc889cd,31796013,31,u,False
4577,91147071-c19d-485f-993e-d1cd2dc889cd,31796118,18,u,False
4578,91147071-c19d-485f-993e-d1cd2dc889cd,31796248,57,d,False
4579,91147071-c19d-485f-993e-d1cd2dc889cd,31796339,57,u,False
4580,91147071-c19d-485f-993e-d1cd2dc889cd,31797050,19,d,False
4581,91147071-c19d-485f-993e-d1cd2dc889cd,31797186,18,d,False
4582,91147071-c19d-485f-993e-d1cd2dc889cd,31797246,19,u,False
4583,91147071-c19d-485f-993e-d1cd2dc889cd,31797331,18,u,False
4584,91147071-c19d-485f-993e-d1cd2dc889cd,31797371,38,d,False
4585,91147071-c19d-485f-993e-d1cd2dc889cd,31797472,38,u,False
4586,91147071-c19d-485f-993e-d1cd2dc889cd,31797502,30,d,False
4587,91147071-c19d-485f-993e-d1cd2dc889cd,31797567,20,d,False
4588,91147071-c19d-485f-993e-d1cd2dc889cd,31797622,30,u,False
4589,91147071-c19d-485f-993e-d1cd2dc889cd,31797671,23,d,False
4590,91147071-c19d-485f-993e-d1cd2dc889cd,31797712,20,u,False
4591,91147071-c19d-485f-993e-d1cd2dc889cd,31797751,24,d,False
4592,91147071-c19d-485f-993e-d1cd2dc889cd,31797832,49,d,False
4593,91147071-c19d-485f-993e-d1cd2dc889cd,31797837,23,u,False
4594,91147071-c19d-485f-993e-d1cd2dc889cd,31797888,24,u,False
4595,91147071-c19d-485f-993e-d1cd2dc889cd,31797952,49,u,False
4596,91147071-c19d-485f-993e-d1cd2dc889cd,31797967,31,d,False
4597,91147071-c19d-485f-993e-d1cd2dc889cd,31798053,31,u,False
4598,91147071-c19d-485f-993e-d1cd2dc889cd,31798058,35,d,False
4599,91147071-c19d-485f-993e-d1cd2dc889cd,31798128,23,d,False
4600,91147071-c19d-485f-993e-d1cd2dc889cd,31798194,35,u,False
4601,91147071-c19d-485f-993e-d1cd2dc889cd,31798229,25,d,False
4602,91147071-c19d-485f-993e-d1cd2dc889cd,31798278,23,u,False
4603,91147071-c19d-485f-993e-d1cd2dc889cd,31798328,25,u,False
4604,91147071-c19d-485f-993e-d1cd2dc889cd,31798448,57,d,False
4605,91147071-c19d-485f-993e-d1cd2dc889cd,31798513,57,u,False
4606,91147071-c19d-485f-993e-d1cd2dc889cd,31798619,48,d,False
4607,91147071-c19d-485f-993e-d1cd2dc889cd,31798715,48,u,False
4608,91147071-c19d-485f-993e-d1cd2dc889cd,31798729,18,d,False
4609,91147071-c19d-485f-993e-d1cd2dc889cd,31798779,20,d,False
4610,91147071-c19d-485f-993e-d1cd2dc889cd,31798825,18,u,False
4611,91147071-c19d-485f-993e-d1cd2dc889cd,31798915,20,u,False
4612,91147071-c19d-485f-993e-d1cd2dc889cd,31798925,17,d,False
4613,91147071-c19d-485f-993e-d1cd2dc889cd,31799016,18,d,False
4614,91147071-c19d-485f-993e-d1cd2dc889cd,31799040,17,u,False
4615,91147071-c19d-485f-993e-d1cd2dc889cd,31799100,18,u,False
4616,91147071-c19d-485f-993e-d1cd2dc889cd,31799196,18,d,False
4617,91147071-c19d-485f-993e-d1cd2dc889cd,31799295,18,u,False
4618,91147071-c19d-485f-993e-d1cd2dc889cd,31799320,49,d,False
4619,91147071-c19d-485f-993e-d1cd2dc889cd,31799417,49,u,False
4620,91147071-c19d-485f-993e-d1cd2dc889cd,31799522,57,d,False
4621,91147071-c19d-485f-993e-d1cd2dc889cd,31799622,57,u,False
4622,91147071-c19d-485f-993e-d1cd2dc889cd,31799632,20,d,False
4623,91147071-c19d-485f-993e-d1cd2dc889cd,31799722,20,u,False
4624,91147071-c19d-485f-993e-d1cd2dc889cd,31799742,35,d,False
4625,91147071-c19d-485f-993e-d1cd2dc889cd,31799817,18,d,False
4626,91147071-c19d-485f-993e-d1cd2dc889cd,31799822,35,u,False
4627,91147071-c19d-485f-993e-d1cd2dc889cd,31799897,18,u,False
4628,91147071-c19d-485f-993e-d1cd2dc889cd,31799953,57,d,False
4629,91147071-c19d-485f-993e-d1cd2dc889cd,31800032,57,u,False
4630,91147071-c19d-485f-993e-d1cd2dc889cd,31800148,32,d,False
4631,91147071-c19d-485f-993e-d1cd2dc889cd,31800248,18,d,False
4632,91147071-c19d-485f-993e-d1cd2dc889cd,31800303,32,u,False
4633,91147071-c19d-485f-993e-d1cd2dc889cd,31800374,18,u,False
4634,91147071-c19d-485f-993e-d1cd2dc889cd,31800438,33,d,False
4635,91147071-c19d-485f-993e-d1cd2dc889cd,31800539,33,u,False
4636,91147071-c19d-485f-993e-d1cd2dc889cd,31800644,18,d,False
4637,91147071-c19d-485f-993e-d1cd2dc889cd,31800739,18,u,False
4638,91147071-c19d-485f-993e-d1cd2dc889cd,31800871,49,d,False
4639,91147071-c19d-485f-993e-d1cd2dc889cd,31800986,49,u,False
4640,91147071-c19d-485f-993e-d1cd2dc889cd,31801016,32,d,False
4641,91147071-c19d-485f-993e-d1cd2dc889cd,31801131,32,u,False
4642,91147071-c19d-485f-993e-d1cd2dc889cd,31801131,30,d,False
4643,91147071-c19d-485f-993e-d1cd2dc889cd,31801266,30,u,False
4644,91147071-c19d-485f-993e-d1cd2dc889cd,31801301,49,d,False
4645,91147071-c19d-485f-993e-d1cd2dc889cd,31801392,49,u,False
4646,91147071-c19d-485f-993e-d1cd2dc889cd,31801467,20,d,False
4647,91147071-c19d-485f-993e-d1cd2dc889cd,31801562,20,u,False
4648,91147071-c19d-485f-993e-d1cd2dc889cd,31801587,40,d,False
4649,91147071-c19d-485f-993e-d1cd2dc889cd,31801683,40,u,False
4650,91147071-c19d-485f-993e-d1cd2dc889cd,31802069,31,d,False
4651,91147071-c19d-485f-993e-d1cd2dc889cd,31802154,31,u,False
4652,91147071-c19d-485f-993e-d1cd2dc889cd,31802284,57,d,False
4653,91147071-c19d-485f-993e-d1cd2dc889cd,31802384,57,u,False
4654,91147071-c19d-485f-993e-d1cd2dc889cd,31802420,30,d,False
4655,91147071-c19d-485f-993e-d1cd2dc889cd,31802554,46,d,False
4656,91147071-c19d-485f-993e-d1cd2dc889cd,31802599,30,u,False
4657,91147071-c19d-485f-993e-d1cd2dc889cd,31802659,46,u,False
4658,91147071-c19d-485f-993e-d1cd2dc889cd,31802826,20,d,False
4659,91147071-c19d-485f-993e-d1cd2dc889cd,31802901,20,u,False
4660,91147071-c19d-485f-993e-d1cd2dc889cd,31802921,23,d,False
4661,91147071-c19d-485f-993e-d1cd2dc889cd,31803010,24,d,False
4662,91147071-c19d-485f-993e-d1cd2dc889cd,31803091,49,d,False
4663,91147071-c19d-485f-993e-d1cd2dc889cd,31803116,23,u,False
4664,91147071-c19d-485f-993e-d1cd2dc889cd,31803136,24,u,False
4665,91147071-c19d-485f-993e-d1cd2dc889cd,31803202,49,u,False
4666,91147071-c19d-485f-993e-d1cd2dc889cd,31803341,57,d,False
4667,91147071-c19d-485f-993e-d1cd2dc889cd,31803421,57,u,False
4668,91147071-c19d-485f-993e-d1cd2dc889cd,31803502,30,d,False
4669,91147071-c19d-485f-993e-d1cd2dc889cd,31803587,30,u,False
4670,91147071-c19d-485f-993e-d1cd2dc889cd,31803617,49,d,False
4671,91147071-c19d-485f-993e-d1cd2dc889cd,31803698,49,u,False
4672,91147071-c19d-485f-993e-d1cd2dc889cd,31803738,32,d,False
4673,91147071-c19d-485f-993e-d1cd2dc889cd,31803853,32,u,False
4674,91147071-c19d-485f-993e-d1cd2dc889cd,31803854,57,d,False
4675,91147071-c19d-485f-993e-d1cd2dc889cd,31803924,57,u,False
4676,91147071-c19d-485f-993e-d1cd2dc889cd,31803959,20,d,False
4677,91147071-c19d-485f-993e-d1cd2dc889cd,31804059,20,u,False
4678,91147071-c19d-485f-993e-d1cd2dc889cd,31804074,35,d,False
4679,91147071-c19d-485f-993e-d1cd2dc889cd,31804149,35,u,False
4680,91147071-c19d-485f-993e-d1cd2dc889cd,31804169,18,d,False
4681,91147071-c19d-485f-993e-d1cd2dc889cd,31804254,18,u,False
4682,91147071-c19d-485f-993e-d1cd2dc889cd,31804259,57,d,False
4683,91147071-c19d-485f-993e-d1cd2dc889cd,31804349,57,u,False
4684,91147071-c19d-485f-993e-d1cd2dc889cd,31804440,25,d,False
4685,91147071-c19d-485f-993e-d1cd2dc889cd,31804475,38,d,False
4686,91147071-c19d-485f-993e-d1cd2dc889cd,31804544,25,u,False
4687,91147071-c19d-485f-993e-d1cd2dc889cd,31804594,38,u,False
4688,91147071-c19d-485f-993e-d1cd2dc889cd,31804635,30,d,False
4689,91147071-c19d-485f-993e-d1cd2dc889cd,31804711,30,u,False
4690,91147071-c19d-485f-993e-d1cd2dc889cd,31804750,23,d,False
4691,91147071-c19d-485f-993e-d1cd2dc889cd,31804871,49,d,False
4692,91147071-c19d-485f-993e-d1cd2dc889cd,31804916,23,u,False
4693,91147071-c19d-485f-993e-d1cd2dc889cd,31804981,49,u,False
4694,91147071-c19d-485f-993e-d1cd2dc889cd,31805015,20,d,False
4695,91147071-c19d-485f-993e-d1cd2dc889cd,31805102,20,u,False
4696,91147071-c19d-485f-993e-d1cd2dc889cd,31805151,23,d,False
4697,91147071-c19d-485f-993e-d1cd2dc889cd,31805217,23,u,False
4698,91147071-c19d-485f-993e-d1cd2dc889cd,31805296,33,d,False
4699,91147071-c19d-485f-993e-d1cd2dc889cd,31805342,33,u,False
4700,91147071-c19d-485f-993e-d1cd2dc889cd,31805446,33,d,False
4701,91147071-c19d-485f-993e-d1cd2dc889cd,31805512,33,u,False
4702,91147071-c19d-485f-993e-d1cd2dc889cd,31805588,40,d,False
4703,91147071-c19d-485f-993e-d1cd2dc889cd,31805682,40,u,False
4704,91147071-c19d-485f-993e-d1cd2dc889cd,31805777,31,d,False
4705,91147071-c19d-485f-993e-d1cd2dc889cd,31805869,31,u,False
4706,91147071-c19d-485f-993e-d1cd2dc889cd,31805904,57,d,False
4707,91147071-c19d-485f-993e-d1cd2dc889cd,31805993,57,u,False
4708,91147071-c19d-485f-993e-d1cd2dc889cd,31806093,38,d,False
4709,91147071-c19d-485f-993e-d1cd2dc889cd,31806179,38,u,False
4710,91147071-c19d-485f-993e-d1cd2dc889cd,31806946,14,d,False
4711,91147071-c19d-485f-993e-d1cd2dc889cd,31807027,14,u,False
4712,91147071-c19d-485f-993e-d1cd2dc889cd,31807277,38,d,False
4713,91147071-c19d-485f-993e-d1cd2dc889cd,31807347,38,u,False
4714,91147071-c19d-485f-993e-d1cd2dc889cd,31807468,24,d,False
4715,91147071-c19d-485f-993e-d1cd2dc889cd,31807522,24,u,False
4716,91147071-c19d-485f-993e-d1cd2dc889cd,31807548,31,d,False
4717,91147071-c19d-485f-993e-d1cd2dc889cd,31807633,31,u,False
4718,91147071-c19d-485f-993e-d1cd2dc889cd,31807713,31,d,False
4719,91147071-c19d-485f-993e-d1cd2dc889cd,31807793,31,u,False
4720,91147071-c19d-485f-993e-d1cd2dc889cd,31865033,28,d,False
4721,91147071-c19d-485f-993e-d1cd2dc889cd,31865098,28,u,False
4722,91147071-c19d-485f-993e-d1cd2dc889cd,31865314,42,d,False
4723,91147071-c19d-485f-993e-d1cd2dc889cd,31865464,48,d,False
4724,91147071-c19d-485f-993e-d1cd2dc889cd,31865529,42,u,False
4725,91147071-c19d-485f-993e-d1cd2dc889cd,31865549,48,u,False
4726,91147071-c19d-485f-993e-d1cd2dc889cd,31865655,30,d,False
4727,91147071-c19d-485f-993e-d1cd2dc889cd,31865760,31,d,False
4728,91147071-c19d-485f-993e-d1cd2dc889cd,31865805,30,u,False
4729,91147071-c19d-485f-993e-d1cd2dc889cd,31865865,31,u,False
4730,91147071-c19d-485f-993e-d1cd2dc889cd,31866005,18,d,False
4731,91147071-c19d-485f-993e-d1cd2dc889cd,31866106,32,d,False
4732,91147071-c19d-485f-993e-d1cd2dc889cd,31866186,18,u,False
4733,91147071-c19d-485f-993e-d1cd2dc889cd,31866231,57,d,False
4734,91147071-c19d-485f-993e-d1cd2dc889cd,31866280,32,u,False
4735,91147071-c19d-485f-993e-d1cd2dc889cd,31866305,57,u,False
4736,91147071-c19d-485f-993e-d1cd2dc889cd,31866487,49,d,False
4737,91147071-c19d-485f-993e-d1cd2dc889cd,31866567,49,u,False
4738,91147071-c19d-485f-993e-d1cd2dc889cd,31866697,57,d,False
4739,91147071-c19d-485f-993e-d1cd2dc889cd,31866758,57,u,False
4740,91147071-c19d-485f-993e-d1cd2dc889cd,31866807,20,d,False
4741,91147071-c19d-485f-993e-d1cd2dc889cd,31866898,20,u,False
4742,91147071-c19d-485f-993e-d1cd2dc889cd,31866928,35,d,False
4743,91147071-c19d-485f-993e-d1cd2dc889cd,31866973,35,u,False
4744,91147071-c19d-485f-993e-d1cd2dc889cd,31867008,18,d,False
4745,91147071-c19d-485f-993e-d1cd2dc889cd,31867099,18,u,False
4746,91147071-c19d-485f-993e-d1cd2dc889cd,31867149,57,d,False
4747,91147071-c19d-485f-993e-d1cd2dc889cd,31867224,57,u,False
4748,91147071-c19d-485f-993e-d1cd2dc889cd,31867394,20,d,False
4749,91147071-c19d-485f-993e-d1cd2dc889cd,31867489,35,d,False
4750,91147071-c19d-485f-993e-d1cd2dc889cd,31867494,20,u,False
4751,91147071-c19d-485f-993e-d1cd2dc889cd,31867615,23,d,False
4752,91147071-c19d-485f-993e-d1cd2dc889cd,31867650,35,u,False
4753,91147071-c19d-485f-993e-d1cd2dc889cd,31867685,23,u,False
4754,91147071-c19d-485f-993e-d1cd2dc889cd,31867935,49,d,False
4755,91147071-c19d-485f-993e-d1cd2dc889cd,31868015,49,u,False
4756,91147071-c19d-485f-993e-d1cd2dc889cd,31868206,57,d,False
4757,91147071-c19d-485f-993e-d1cd2dc889cd,31868311,57,u,False
4758,91147071-c19d-485f-993e-d1cd2dc889cd,31868387,31,d,False
4759,91147071-c19d-485f-993e-d1cd2dc889cd,31868496,31,u,False
4760,91147071-c19d-485f-993e-d1cd2dc889cd,31869049,37,d,False
4761,91147071-c19d-485f-993e-d1cd2dc889cd,31869129,37,u,False
4762,91147071-c19d-485f-993e-d1cd2dc889cd,31869269,22,d,False
4763,91147071-c19d-485f-993e-d1cd2dc889cd,31869318,22,u,False
4764,91147071-c19d-485f-993e-d1cd2dc889cd,31869429,38,d,False
4765,91147071-c19d-485f-993e-d1cd2dc889cd,31869490,38,u,False
4766,91147071-c19d-485f-993e-d1cd2dc889cd,31869580,38,d,False
4767,91147071-c19d-485f-993e-d1cd2dc889cd,31869649,38,u,False
4768,91147071-c19d-485f-993e-d1cd2dc889cd,31869740,57,d,False
4769,91147071-c19d-485f-993e-d1cd2dc889cd,31869800,57,u,False
4770,91147071-c19d-485f-993e-d1cd2dc889cd,31869856,19,d,False
4771,91147071-c19d-485f-993e-d1cd2dc889cd,31869931,22,d,False
4772,91147071-c19d-485f-993e-d1cd2dc889cd,31869961,19,u,False
4773,91147071-c19d-485f-993e-d1cd2dc889cd,31869990,22,u,False
4774,91147071-c19d-485f-993e-d1cd2dc889cd,31870115,38,d,False
4775,91147071-c19d-485f-993e-d1cd2dc889cd,31870181,38,u,False
4776,91147071-c19d-485f-993e-d1cd2dc889cd,31870272,18,d,False
4777,91147071-c19d-485f-993e-d1cd2dc889cd,31870372,51,d,False
4778,91147071-c19d-485f-993e-d1cd2dc889cd,31870387,18,u,False
4779,91147071-c19d-485f-993e-d1cd2dc889cd,31870437,51,u,False
4780,91147071-c19d-485f-993e-d1cd2dc889cd,31870588,57,d,False
4781,91147071-c19d-485f-993e-d1cd2dc889cd,31870653,57,u,False
4782,91147071-c19d-485f-993e-d1cd2dc889cd,31870768,20,d,False
4783,91147071-c19d-485f-993e-d1cd2dc889cd,31870833,35,d,False
4784,91147071-c19d-485f-993e-d1cd2dc889cd,31870868,20,u,False
4785,91147071-c19d-485f-993e-d1cd2dc889cd,31870919,35,u,False
4786,91147071-c19d-485f-993e-d1cd2dc889cd,31870969,18,d,False
4787,91147071-c19d-485f-993e-d1cd2dc889cd,31871044,57,d,False
4788,91147071-c19d-485f-993e-d1cd2dc889cd,31871074,18,u,False
4789,91147071-c19d-485f-993e-d1cd2dc889cd,31871114,57,u,False
4790,91147071-c19d-485f-993e-d1cd2dc889cd,31871224,25,d,False
4791,91147071-c19d-485f-993e-d1cd2dc889cd,31871269,38,d,False
4792,91147071-c19d-485f-993e-d1cd2dc889cd,31871345,25,u,False
4793,91147071-c19d-485f-993e-d1cd2dc889cd,31871385,38,u,False
4794,91147071-c19d-485f-993e-d1cd2dc889cd,31871459,30,d,False
4795,91147071-c19d-485f-993e-d1cd2dc889cd,31871660,30,u,False
4796,91147071-c19d-485f-993e-d1cd2dc889cd,31871936,23,d,False
4797,91147071-c19d-485f-993e-d1cd2dc889cd,31872040,49,d,False
4798,91147071-c19d-485f-993e-d1cd2dc889cd,31872102,23,u,False
4799,91147071-c19d-485f-993e-d1cd2dc889cd,31872137,49,u,False
4800,91147071-c19d-485f-993e-d1cd2dc889cd,31872187,20,d,False
4801,91147071-c19d-485f-993e-d1cd2dc889cd,31872286,20,u,False
4802,91147071-c19d-485f-993e-d1cd2dc889cd,31872356,23,d,False
4803,91147071-c19d-485f-993e-d1cd2dc889cd,31872417,23,u,False
4804,91147071-c19d-485f-993e-d1cd2dc889cd,31872457,33,d,False
4805,91147071-c19d-485f-993e-d1cd2dc889cd,31872548,33,u,False
4806,91147071-c19d-485f-993e-d1cd2dc889cd,31872638,33,d,False
4807,91147071-c19d-485f-993e-d1cd2dc889cd,31872733,33,u,False
4808,91147071-c19d-485f-993e-d1cd2dc889cd,31874924,14,d,False
4809,91147071-c19d-485f-993e-d1cd2dc889cd,31875556,14,u,False
4810,91147071-c19d-485f-993e-d1cd2dc889cd,31875711,14,d,False
4811,91147071-c19d-485f-993e-d1cd2dc889cd,31875786,14,u,False
4812,91147071-c19d-485f-993e-d1cd2dc889cd,31875896,14,d,False
4813,91147071-c19d-485f-993e-d1cd2dc889cd,31875947,14,u,False
4814,91147071-c19d-485f-993e-d1cd2dc889cd,31876052,14,d,False
4815,91147071-c19d-485f-993e-d1cd2dc889cd,31876106,14,u,False
4816,91147071-c19d-485f-993e-d1cd2dc889cd,31876191,14,d,False
4817,91147071-c19d-485f-993e-d1cd2dc889cd,31876272,14,u,False
4818,91147071-c19d-485f-993e-d1cd2dc889cd,31876332,32,d,False
4819,91147071-c19d-485f-993e-d1cd2dc889cd,31876427,18,d,False
4820,91147071-c19d-485f-993e-d1cd2dc889cd,31876508,32,u,False
4821,91147071-c19d-485f-993e-d1cd2dc889cd,31876558,18,u,False
4822,91147071-c19d-485f-993e-d1cd2dc889cd,31876628,33,d,False
4823,91147071-c19d-485f-993e-d1cd2dc889cd,31876744,33,u,False
4824,91147071-c19d-485f-993e-d1cd2dc889cd,31876844,18,d,False
4825,91147071-c19d-485f-993e-d1cd2dc889cd,31876964,18,u,False
4826,91147071-c19d-485f-993e-d1cd2dc889cd,31877460,49,d,False
4827,91147071-c19d-485f-993e-d1cd2dc889cd,31877556,49,u,False
4828,91147071-c19d-485f-993e-d1cd2dc889cd,31877591,32,d,False
4829,91147071-c19d-485f-993e-d1cd2dc889cd,31877706,30,d,False
4830,91147071-c19d-485f-993e-d1cd2dc889cd,31877766,32,u,False
4831,91147071-c19d-485f-993e-d1cd2dc889cd,31877847,30,u,False
4832,91147071-c19d-485f-993e-d1cd2dc889cd,31877887,49,d,False
4833,91147071-c19d-485f-993e-d1cd2dc889cd,31877977,49,u,False
4834,91147071-c19d-485f-993e-d1cd2dc889cd,31878042,20,d,False
4835,91147071-c19d-485f-993e-d1cd2dc889cd,31878182,20,u,False
4836,91147071-c19d-485f-993e-d1cd2dc889cd,31878263,57,d,False
4837,91147071-c19d-485f-993e-d1cd2dc889cd,31878358,57,u,False
4838,91147071-c19d-485f-993e-d1cd2dc889cd,31879100,17,d,False
4839,91147071-c19d-485f-993e-d1cd2dc889cd,31879200,17,u,False
4840,91147071-c19d-485f-993e-d1cd2dc889cd,31879204,23,d,False
4841,91147071-c19d-485f-993e-d1cd2dc889cd,31879290,23,u,False
4842,91147071-c19d-485f-993e-d1cd2dc889cd,31879381,38,d,False
4843,91147071-c19d-485f-993e-d1cd2dc889cd,31879441,38,u,False
4844,91147071-c19d-485f-993e-d1cd2dc889cd,31879545,38,d,False
4845,91147071-c19d-485f-993e-d1cd2dc889cd,31879606,38,u,False
4846,91147071-c19d-485f-993e-d1cd2dc889cd,31879781,57,d,False
4847,91147071-c19d-485f-993e-d1cd2dc889cd,31879882,57,u,False
4848,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31880882,23,d,True
4849,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31880958,49,d,True
4850,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31880986,23,u,True
4851,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881011,49,u,True
4852,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881077,23,d,True
4853,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881127,49,d,True
4854,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881173,23,u,True
4855,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881206,49,u,True
4856,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881241,34,d,True
4857,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881318,34,u,True
4858,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881426,42,d,True
4859,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881582,18,d,True
4860,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881666,18,u,True
4861,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881679,42,u,True
4862,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881732,49,d,True
4863,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881821,49,u,True
4864,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881836,47,d,True
4865,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31881985,47,u,True
4866,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31882213,14,d,True
4867,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31882278,14,u,True
4868,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31882339,14,d,True
4869,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31882396,14,u,True
4870,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31882456,14,d,True
4871,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31882532,14,u,True
4872,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31882817,57,d,True
4873,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31882842,57,u,True
4874,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31882920,42,d,True
4875,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883192,18,d,True
4876,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883300,18,u,True
4877,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883357,42,u,True
4878,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883486,49,d,True
4879,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883595,49,u,True
4880,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883666,47,d,True
4881,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883726,23,d,True
4882,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883762,47,u,True
4883,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883787,23,u,True
4884,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883849,19,d,True
4885,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883937,19,u,True
4886,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31883945,24,d,True
4887,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884041,49,d,True
4888,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884053,24,u,True
4889,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884142,49,u,True
4890,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884208,50,d,True
4891,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884320,50,u,True
4892,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884324,18,d,True
4893,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884381,18,u,True
4894,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884444,49,d,True
4895,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884508,49,u,True
4896,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884508,20,d,True
4897,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884601,20,u,True
4898,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884695,28,d,True
4899,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31884764,28,u,True
4900,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886274,42,d,True
4901,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886394,32,d,True
4902,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886474,32,u,True
4903,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886491,42,u,True
4904,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886527,24,d,True
4905,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886631,24,u,True
4906,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886659,19,d,True
4907,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886704,19,u,True
4908,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886762,42,d,True
4909,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886898,39,d,True
4910,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31886974,39,u,True
4911,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887002,57,d,True
4912,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887090,57,u,True
4913,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887108,42,u,True
4914,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887385,14,d,True
4915,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887446,14,u,True
4916,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887511,14,d,True
4917,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887560,14,u,True
4918,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887614,14,d,True
4919,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887687,14,u,True
4920,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887702,42,d,True
4921,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887786,19,d,True
4922,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887858,19,u,True
4923,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887906,39,d,True
4924,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31887966,39,u,True
4925,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31888007,57,d,True
4926,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31888066,57,u,True
4927,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31888075,42,u,True
4928,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31891494,42,d,True
4929,1d63b44d-a7cb-4ee6-b228-b0ff5b7d086f,31891571,32,d,True
